weekday,date,high,low,close,volume,ticker
Monday,3/6/06,383.4,367.14,368.05,8663775,GOOG
Tuesday,3/7/06,368.45,358.15,364.42,9496979,GOOG
Wednesday,3/8/06,360.03,350.54,354.12,10856167,GOOG
Thursday,3/9/06,358.53,341.5,342.87,13344432,GOOG
Friday,3/10/06,344.5,331.55,337,18879952,GOOG
Monday,3/13/06,346.1,335.45,336.88,13354810,GOOG
Tuesday,3/14/06,351.96,332.62,351.87,17924314,GOOG
Wednesday,3/15/06,352.3,340.53,344.69,12265160,GOOG
Thursday,3/16/06,348.75,337.9,339.01,9624892,GOOG
Friday,3/17/06,341.78,334.93,339.79,8059989,GOOG
Monday,3/20/06,350.09,341.54,348.04,10142586,GOOG
Tuesday,3/21/06,351.66,339.08,339.5,9521421,GOOG
Wednesday,3/22/06,344.1,337.5,340.03,7406918,GOOG
Thursday,3/23/06,345.75,340.2,341.94,5908076,GOOG
Friday,3/24/06,370.09,362.51,365.31,13630695,GOOG
Monday,3/27/06,371.71,365,369.69,6772254,GOOG
Tuesday,3/28/06,377.86,371.17,377.17,8556872,GOOG
Wednesday,3/29/06,399,379.51,394.8,17548928,GOOG
Thursday,3/30/06,393.5,383.61,388.22,13897432,GOOG
Friday,3/31/06,391.87,384.03,385.63,16488973,GOOG
Monday,4/3/06,392.47,387.93,389.52,7589084,GOOG
Tuesday,4/4/06,404.9,388.14,404.59,15295438,GOOG
Wednesday,4/5/06,414.57,402.82,407.74,12759342,GOOG
Thursday,4/6/06,413.89,405.43,410.7,8287015,GOOG
Friday,4/7/06,412.85,404.02,406.16,6795362,GOOG
Monday,4/10/06,417.17,405.25,416.13,8721372,GOOG
Tuesday,4/11/06,419.1,406.22,409.73,10781610,GOOG
Wednesday,4/12/06,411.33,405.19,408.23,5640252,GOOG
Thursday,4/13/06,409.76,400.5,402.4,6291457,GOOG
Monday,4/17/06,412.5,400.84,407.12,7889679,GOOG
Tuesday,4/18/06,409.83,401.5,404.01,6833692,GOOG
Wednesday,4/19/06,413.64,406.73,409.92,6124331,GOOG
Thursday,4/20/06,416,408.2,415.81,7063862,GOOG
Friday,4/21/06,450.72,436.17,436.94,19901406,GOOG
Monday,4/24/06,444.7,436.52,440.59,8080834,GOOG
Tuesday,4/25/06,441.04,426,427.03,9182599,GOOG
Wednesday,4/26/06,430.04,423.53,425.6,6984499,GOOG
Thursday,4/27/06,426.91,419.39,420,8026550,GOOG
Friday,4/28/06,425.73,416.3,417.74,7079359,GOOG
Monday,5/1/06,419.44,398.78,399.4,9823221,GOOG
Tuesday,5/2/06,402.49,388.4,394.84,12599231,GOOG
Wednesday,5/3/06,401.5,390.88,394.64,7565321,GOOG
Thursday,5/4/06,398.87,392.21,394.7,4487284,GOOG
Friday,5/5/06,400.68,391.78,393.93,5783939,GOOG
Monday,5/8/06,397.12,390.05,394.8,4884457,GOOG
Tuesday,5/9/06,409,393.75,408.86,8850033,GOOG
Wednesday,5/10/06,411.71,401.86,402.99,5883288,GOOG
Thursday,5/11/06,404.71,384.98,386.88,8658698,GOOG
Friday,5/12/06,384.87,373.55,374.09,9703311,GOOG
Monday,5/15/06,380.15,368.25,376.45,8212780,GOOG
Tuesday,5/16/06,376.86,369.89,371.11,4917124,GOOG
Wednesday,5/17/06,379.84,370.22,374.74,10038418,GOOG
Thursday,5/18/06,381.81,370.94,371.5,5531002,GOOG
Friday,5/19/06,374.5,360.57,370.48,10858407,GOOG
Monday,5/22/06,373.03,365.25,370.48,8131274,GOOG
Tuesday,5/23/06,383.88,373.56,375.43,8421673,GOOG
Wednesday,5/24/06,383.44,371.61,381,9255046,GOOG
Thursday,5/25/06,383,372.31,382.95,7696701,GOOG
Friday,5/26/06,385.88,380.03,381.15,3405891,GOOG
Tuesday,5/30/06,381,371.61,371.95,4046909,GOOG
Wednesday,5/31/06,378.25,366.78,370.41,7500356,GOOG
Thursday,6/1/06,382.99,371.6,382.12,5909925,GOOG
Friday,6/2/06,387.08,377.45,379.2,6047513,GOOG
Monday,6/5/06,381.45,374.15,374.42,5320645,GOOG
Tuesday,6/6/06,389.94,376.3,389.8,9873071,GOOG
Wednesday,6/7/06,394.86,386.59,386.65,8203332,GOOG
Thursday,6/8/06,394.27,378.59,392.86,10101335,GOOG
Friday,6/9/06,395.43,385.35,386.31,5839450,GOOG
Monday,6/12/06,390.49,381.27,381.67,4762874,GOOG
Tuesday,6/13/06,387,378.12,384.48,7411334,GOOG
Wednesday,6/14/06,391.1,378.52,383.99,7377953,GOOG
Thursday,6/15/06,392.25,383,391.01,6336949,GOOG
Friday,6/16/06,390.93,388,389.71,4475447,GOOG
Monday,6/19/06,394.8,386.98,388.14,6642990,GOOG
Tuesday,6/20/06,391.87,386.51,386.9,3798559,GOOG
Wednesday,6/21/06,404,389.75,401.76,8364361,GOOG
Thursday,6/22/06,406,388.5,400,5650967,GOOG
Friday,6/23/06,409.75,400.74,405.33,5071224,GOOG
Monday,6/26/06,408.3,403.25,404,3347175,GOOG
Tuesday,6/27/06,408,401.01,402.45,3648098,GOOG
Wednesday,6/28/06,406.48,401.13,406.2,3552732,GOOG
Thursday,6/29/06,418.2,405.82,417.86,6403207,GOOG
Friday,6/30/06,418.84,412.33,418.55,4405005,GOOG
Monday,7/3/06,423.77,419.45,423.25,2097181,GOOG
Wednesday,7/5/06,422.8,415.64,421.47,4727444,GOOG
Thursday,7/6/06,425.38,421.98,423.1,3421221,GOOG
Friday,7/7/06,427.89,415.88,419.62,5553867,GOOG
Monday,7/10/06,425.23,416.38,417.67,4289235,GOOG
Tuesday,7/11/06,425.05,413.03,424.63,5635725,GOOG
Wednesday,7/12/06,422.74,416.73,417.52,4661939,GOOG
Thursday,7/13/06,418.34,406.83,409.31,6685205,GOOG
Friday,7/14/06,411.49,398.61,403.88,7188374,GOOG
Monday,7/17/06,411,403.72,407.78,5613999,GOOG
Tuesday,7/18/06,410.57,397.74,402.33,7183377,GOOG
Wednesday,7/19/06,401.14,394.66,399.08,7681036,GOOG
Thursday,7/20/06,404.44,385.66,388.79,8828568,GOOG
Friday,7/21/06,391.75,377.69,390.1,11098729,GOOG
Monday,7/24/06,393.89,381.21,390.41,7619260,GOOG
Tuesday,7/25/06,391.31,383.8,389.09,5553669,GOOG
Wednesday,7/26/06,391.91,383,386.03,5287195,GOOG
Thursday,7/27/06,387.49,377.95,382.32,5439102,GOOG
Friday,7/28/06,389.56,381.73,387.89,3978737,GOOG
Monday,7/31/06,389.17,383.31,385.78,3955639,GOOG
Tuesday,8/1/06,385.77,376,376.09,5216683,GOOG
Wednesday,8/2/06,377.17,365.2,367.09,6754092,GOOG
Thursday,8/3/06,377.91,363.36,375.28,6209946,GOOG
Friday,8/4/06,380.68,371.75,373.05,4846750,GOOG
Monday,8/7/06,379.73,371.15,377.26,3712442,GOOG
Tuesday,8/8/06,384.5,379.09,381.17,5503115,GOOG
Wednesday,8/9/06,384.68,376.36,376.98,4146931,GOOG
Thursday,8/10/06,377.67,372.46,373.98,4091842,GOOG
Friday,8/11/06,375.28,368.02,368.16,3626903,GOOG
Monday,8/14/06,375.13,368.67,369.68,4834517,GOOG
Tuesday,8/15/06,381.67,372.6,380.55,6404788,GOOG
Wednesday,8/16/06,388.45,382.12,387.42,5569650,GOOG
Thursday,8/17/06,390,383.92,385.8,4912501,GOOG
Friday,8/18/06,387.09,380.75,383.05,4804509,GOOG
Monday,8/21/06,379,375.22,377.44,3686073,GOOG
Tuesday,8/22/06,379.26,374.84,378.25,4043829,GOOG
Wednesday,8/23/06,378.27,372.66,373.29,3461665,GOOG
Thursday,8/24/06,376.4,372.26,373.65,3376271,GOOG
Friday,8/25/06,375.32,372.5,373.3,2318660,GOOG
Monday,8/28/06,380.8,375,380.77,3973846,GOOG
Tuesday,8/29/06,382.32,377.2,379.43,3500197,GOOG
Wednesday,8/30/06,384.65,378.51,380.76,3833262,GOOG
Thursday,8/31/06,382.15,378.31,378.32,2689899,GOOG
Friday,9/1/06,381.29,377.19,378.6,2492989,GOOG
Tuesday,9/5/06,385.4,377.44,384.5,3979997,GOOG
Wednesday,9/6/06,383.19,379.66,380.03,3627781,GOOG
Thursday,9/7/06,381.75,377.4,378.5,3536454,GOOG
Friday,9/8/06,380.79,376.72,377.7,2945926,GOOG
Monday,9/11/06,384.69,377.77,384,4312817,GOOG
Tuesday,9/12/06,392.73,384.88,391.97,5263425,GOOG
Wednesday,9/13/06,406.68,395.1,406.61,9378882,GOOG
Thursday,9/14/06,406.28,401.93,403.91,5040326,GOOG
Friday,9/15/06,410,406.74,409.75,6954608,GOOG
Monday,9/18/06,418.69,409.47,414.4,6892662,GOOG
Tuesday,9/19/06,415.49,392.74,403.73,13818297,GOOG
Wednesday,9/20/06,407.39,394.62,396.87,8803297,GOOG
Thursday,9/21/06,408.45,399.86,406.75,9604242,GOOG
Friday,9/22/06,407.45,401.36,403.86,4365176,GOOG
Monday,9/25/06,409.45,402.5,404.03,5267603,GOOG
Tuesday,9/26/06,407.68,401.77,406.93,5083168,GOOG
Wednesday,9/27/06,411.22,402.37,402.75,5706484,GOOG
Thursday,9/28/06,406.98,400.54,403.72,4917567,GOOG
Friday,9/29/06,405.62,401.5,401.62,2856575,GOOG
Monday,10/2/06,406,400.8,401.05,3361646,GOOG
Tuesday,10/3/06,406.46,398.19,404.48,5180892,GOOG
Wednesday,10/4/06,415.77,403.05,415.5,6324766,GOOG
Thursday,10/5/06,418.24,411.19,411.87,5419074,GOOG
Friday,10/6/06,421.91,409.75,420.69,7131752,GOOG
Monday,10/9/06,431.95,423.42,429.38,6900292,GOOG
Tuesday,10/10/06,437.85,422.39,426.77,9451869,GOOG
Wednesday,10/11/06,429.91,423.76,426.18,5513743,GOOG
Thursday,10/12/06,429.68,424,427.58,4709825,GOOG
Friday,10/13/06,429.5,425.56,426.8,3506657,GOOG
Monday,10/16/06,429.2,421.34,421.84,4164266,GOOG
Tuesday,10/17/06,423.75,416.7,420.74,4767205,GOOG
Wednesday,10/18/06,424.75,417.5,419.3,5674348,GOOG
Thursday,10/19/06,429.5,419.57,425.88,7404483,GOOG
Friday,10/20/06,460.1,453.59,459.63,10883107,GOOG
Monday,10/23/06,484.64,460.37,480.29,14221142,GOOG
Tuesday,10/24/06,477.86,471.41,473,8408295,GOOG
Wednesday,10/25/06,488.5,475.11,485.88,8906916,GOOG
Thursday,10/26/06,491.96,484.2,484.67,6761369,GOOG
Friday,10/27/06,485.24,472.49,475.19,6341858,GOOG
Monday,10/30/06,480.46,470.01,476.59,6391925,GOOG
Tuesday,10/31/06,482.16,473.84,476.21,5999732,GOOG
Wednesday,11/1/06,479.13,465.26,468.49,5135391,GOOG
Thursday,11/2/06,473.73,466.38,469.58,4940912,GOOG
Friday,11/3/06,473.75,465.06,471.63,4735922,GOOG
Monday,11/6/06,479.66,472.33,476.8,4847444,GOOG
Tuesday,11/7/06,479.02,471.77,472.7,4731247,GOOG
Wednesday,11/8/06,481.74,468.6,475.42,7734493,GOOG
Thursday,11/9/06,479.49,471.86,472.15,4702826,GOOG
Friday,11/10/06,474.72,470.29,473.32,2645861,GOOG
Monday,11/13/06,481.15,474.14,480.95,4179951,GOOG
Tuesday,11/14/06,489.95,480.5,489.2,6805844,GOOG
Wednesday,11/15/06,499.85,492.55,493.03,8007883,GOOG
Thursday,11/16/06,497.68,492.56,496,4774862,GOOG
Friday,11/17/06,499.66,493,498.71,5159176,GOOG
Monday,11/20/06,498.4,492.65,494.99,4947351,GOOG
Tuesday,11/21/06,510,495.83,509.86,8166934,GOOG
Wednesday,11/22/06,513,505.78,508.15,4329042,GOOG
Friday,11/24/06,507.5,504,505.12,1713223,GOOG
Monday,11/27/06,501.78,485,485.37,7034612,GOOG
Tuesday,11/28/06,489.86,477.03,489.22,7545830,GOOG
Wednesday,11/29/06,494.74,482.25,484.84,6056977,GOOG
Thursday,11/30/06,490.4,481.55,485.36,5256216,GOOG
Friday,12/1/06,488.39,478.5,480.94,5434277,GOOG
Monday,12/4/06,487.43,479.35,484.52,4707572,GOOG
Tuesday,12/5/06,489.44,484.89,486.88,3898364,GOOG
Wednesday,12/6/06,492.4,484.52,488.72,4261228,GOOG
Thursday,12/7/06,491.8,482.55,482.55,4463552,GOOG
Friday,12/8/06,488.6,480,484.03,3693358,GOOG
Monday,12/11/06,488.9,483.8,484.28,3021445,GOOG
Tuesday,12/12/06,486.36,480.28,481.44,3984830,GOOG
Wednesday,12/13/06,485.5,477.02,478.59,4486213,GOOG
Thursday,12/14/06,483.75,477.26,481.79,4520930,GOOG
Friday,12/15/06,484.11,479.84,480.1,4910483,GOOG
Monday,12/18/06,482.74,460.72,462.61,7670739,GOOG
Tuesday,12/19/06,469.31,458.5,467.8,6341045,GOOG
Wednesday,12/20/06,471.5,462.33,463.22,4026539,GOOG
Thursday,12/21/06,465.25,452.34,455.94,6745897,GOOG
Friday,12/22/06,458.64,452.73,455.36,3830275,GOOG
Tuesday,12/26/06,459.47,454.59,457.3,1964663,GOOG
Wednesday,12/27/06,467.76,459.1,467.58,3953504,GOOG
Thursday,12/28/06,468.58,462.25,462.9,2985674,GOOG
Friday,12/29/06,464.47,459.86,460.58,2360214,GOOG
Wednesday,1/3/07,476.66,461.11,467.3,7376185,GOOG
Thursday,1/4/07,483.95,468.35,483.28,7478032,GOOG
Friday,1/5/07,487.2,478.11,487.08,6446432,GOOG
Monday,1/8/07,489.87,482.2,483.6,4565759,GOOG
Tuesday,1/9/07,488.25,481.2,485.43,5240899,GOOG
Wednesday,1/10/07,493.55,482.04,489.11,5746233,GOOG
Thursday,1/11/07,501.75,496.18,499.65,6894502,GOOG
Friday,1/12/07,504.9,500,504.69,4159750,GOOG
Tuesday,1/16/07,513,503.3,504.11,7302907,GOOG
Wednesday,1/17/07,507.77,494.38,496.56,6380598,GOOG
Thursday,1/18/07,496.48,487.43,487.52,5777886,GOOG
Friday,1/19/07,490.76,486.74,489.78,4704546,GOOG
Monday,1/22/07,492.65,478.5,480.93,5193531,GOOG
Tuesday,1/23/07,484.75,477.29,479.28,4469422,GOOG
Wednesday,1/24/07,499.54,483.29,499.12,5761119,GOOG
Thursday,1/25/07,504.5,485.66,488.11,6191323,GOOG
Friday,1/26/07,497.9,487.03,496.14,5312948,GOOG
Monday,1/29/07,498.75,490.5,492.24,4530604,GOOG
Tuesday,1/30/07,498,491.22,494.15,4006445,GOOG
Wednesday,1/31/07,505,495.51,500.82,8374291,GOOG
Thursday,2/1/07,506.11,481.53,481.99,14180165,GOOG
Friday,2/2/07,485,477.81,481.36,6067772,GOOG
Monday,2/5/07,478,466.19,467.18,7062068,GOOG
Tuesday,2/6/07,473.3,467.26,471.13,5135719,GOOG
Wednesday,2/7/07,474.35,468.78,469.96,3697828,GOOG
Thursday,2/8/07,473.75,465.15,470.9,3955224,GOOG
Friday,2/9/07,472.68,461.5,461.95,4703091,GOOG
Monday,2/12/07,462.39,455.02,458.3,5622674,GOOG
Tuesday,2/13/07,462.78,457.26,458.95,3930515,GOOG
Wednesday,2/14/07,469.13,459.22,465.8,5240558,GOOG
Thursday,2/15/07,466.13,460.72,460.87,3873288,GOOG
Friday,2/16/07,470.15,462.06,470.02,5945391,GOOG
Tuesday,2/20/07,472.75,464.71,472.01,3906325,GOOG
Wednesday,2/21/07,478.68,467.74,475.81,5471400,GOOG
Thursday,2/22/07,484.24,474.39,475.44,5527307,GOOG
Friday,2/23/07,476.95,467.8,470.6,3758839,GOOG
Monday,2/26/07,475.25,463.75,464.8,3797976,GOOG
Tuesday,2/27/07,459.8,447.3,448.53,8969233,GOOG
Wednesday,2/28/07,453.67,443.04,449.3,7680557,GOOG
Thursday,3/1/07,452.42,440,448.3,8371962,GOOG
Friday,3/2/07,448.7,438.91,439.37,6393315,GOOG
Monday,3/5/07,445.5,437,440.16,5973832,GOOG
Tuesday,3/6/07,457.46,447.38,457.21,7135773,GOOG
Wednesday,3/7/07,463.14,454.29,455.61,5902952,GOOG
Thursday,3/8/07,465.5,454.1,454.4,5186648,GOOG
Friday,3/9/07,458.4,450.1,452.99,4722793,GOOG
Monday,3/12/07,455.25,451.11,454.51,3316948,GOOG
Tuesday,3/13/07,451.93,443.17,443.67,5872391,GOOG
Wednesday,3/14/07,448.66,439,447.9,7747882,GOOG
Thursday,3/15/07,449.82,443.94,446.16,3688299,GOOG
Friday,3/16/07,446.7,439.89,440.26,5107555,GOOG
Monday,3/19/07,448.5,440.63,446.81,4943337,GOOG
Tuesday,3/20/07,447.6,443.6,445.21,3185790,GOOG
Wednesday,3/21/07,455.94,445.22,455.88,5575491,GOOG
Thursday,3/22/07,462.12,452.53,462,5364351,GOOG
Friday,3/23/07,463.39,457.08,461.83,3942381,GOOG
Monday,3/26/07,464.88,455.62,464.53,4538864,GOOG
Tuesday,3/27/07,465.23,460.34,463.7,3527717,GOOG
Wednesday,3/28/07,465.44,460.15,461.8,4399942,GOOG
Thursday,3/29/07,466,455,461.15,3814088,GOOG
Friday,3/30/07,463.4,456.14,457.87,3129339,GOOG
Monday,4/2/07,458.53,452.12,458.03,3344007,GOOG
Tuesday,4/3/07,474.25,464,472.46,6213449,GOOG
Wednesday,4/4/07,473,469.58,471.21,3598658,GOOG
Thursday,4/5/07,472.09,469.62,471.37,2601527,GOOG
Monday,4/9/07,473,465.59,468.05,2955846,GOOG
Tuesday,4/10/07,470.79,465.16,466.37,2916127,GOOG
Wednesday,4/11/07,469.4,462.61,464.77,3680416,GOOG
Thursday,4/12/07,468,462.24,467.08,2608803,GOOG
Friday,4/13/07,468.77,463.36,466.13,2581591,GOOG
Monday,4/16/07,476.99,468.15,474.08,4858791,GOOG
Tuesday,4/17/07,476.39,471.6,472.9,2996094,GOOG
Wednesday,4/18/07,479.9,469.53,476.46,5417293,GOOG
Thursday,4/19/07,481.95,469.59,471.36,7435865,GOOG
Friday,4/20/07,492.5,482.02,482.35,11393708,GOOG
Monday,4/23/07,485,478.26,479,5404082,GOOG
Tuesday,4/24/07,479.98,475.55,477.6,3574520,GOOG
Wednesday,4/25/07,481.37,476.11,478.05,3832983,GOOG
Thursday,4/26/07,484.45,477.11,481.09,3806455,GOOG
Friday,4/27/07,482.4,478.33,479.01,2860178,GOOG
Monday,4/30/07,481.35,471.5,471.74,3418177,GOOG
Tuesday,5/1/07,472.81,464.17,468.41,3501857,GOOG
Wednesday,5/2/07,471.08,465.73,466.5,2896616,GOOG
Thursday,5/3/07,474.07,465.29,473,3456441,GOOG
Friday,5/4/07,474.84,465.88,470.72,3482836,GOOG
Monday,5/7/07,472.82,466.47,467.26,2949005,GOOG
Tuesday,5/8/07,468.17,464.73,466.93,2813755,GOOG
Wednesday,5/9/07,471.73,463.88,469.31,3805113,GOOG
Thursday,5/10/07,469.49,461.02,461.5,3611989,GOOG
Friday,5/11/07,467,461,466.79,2814668,GOOG
Monday,5/14/07,467.51,460,461.04,2969797,GOOG
Tuesday,5/15/07,462.54,457.41,458.11,4006423,GOOG
Wednesday,5/16/07,473.14,458,472.03,6162824,GOOG
Thursday,5/17/07,475.22,470.81,470.86,4512604,GOOG
Friday,5/18/07,472.7,469.75,470.18,3598630,GOOG
Monday,5/21/07,479.2,466.72,469.94,5999481,GOOG
Tuesday,5/22/07,479.01,473,475.76,3711865,GOOG
Wednesday,5/23/07,483.41,473.78,474.16,4746789,GOOG
Thursday,5/24/07,479.2,471.5,474.13,4030316,GOOG
Friday,5/25/07,484.95,477.27,484.65,5168104,GOOG
Tuesday,5/29/07,491.8,484,486.76,5104842,GOOG
Wednesday,5/30/07,498.84,483,498.38,6784858,GOOG
Thursday,5/31/07,508.78,497.19,498.06,8488032,GOOG
Friday,6/1/07,505.02,497.75,500.38,4586579,GOOG
Monday,6/4/07,510.51,497.59,506.91,6963399,GOOG
Tuesday,6/5/07,518.88,506.61,518.51,10019971,GOOG
Wednesday,6/6/07,520.78,515.26,518.75,7591991,GOOG
Thursday,6/7/07,526.5,512.51,515,10405470,GOOG
Friday,6/8/07,519.64,509.46,515.4,6123208,GOOG
Monday,6/11/07,518.25,510,511.18,4501019,GOOG
Tuesday,6/12/07,511.67,503.17,504.65,6055718,GOOG
Wednesday,6/13/07,508.54,498.69,504.56,6859373,GOOG
Thursday,6/14/07,505.88,501.7,502.94,4178874,GOOG
Friday,6/15/07,509,501.23,505.73,6197399,GOOG
Monday,6/18/07,516,504.24,515.51,4702288,GOOG
Tuesday,6/19/07,517.25,511.54,514.45,4181441,GOOG
Wednesday,6/20/07,518.75,509.06,509.82,4180281,GOOG
Thursday,6/21/07,515.29,506.28,514.17,4299715,GOOG
Friday,6/22/07,524.79,516.1,524.4,6432399,GOOG
Monday,6/25/07,534.99,523.38,526.96,7724030,GOOG
Tuesday,6/26/07,533.2,526.24,530.1,5337843,GOOG
Wednesday,6/27/07,527.99,519.56,525.95,5957788,GOOG
Thursday,6/28/07,529.5,523.8,525.01,3739004,GOOG
Friday,6/29/07,527.4,519.46,523.11,3691629,GOOG
Monday,7/2/07,531.85,524.2,530.01,3262409,GOOG
Tuesday,7/3/07,534.4,527.5,533.55,1885614,GOOG
Thursday,7/5/07,544.4,532.15,541.8,4815602,GOOG
Friday,7/6/07,543.87,538.73,539.04,2655958,GOOG
Monday,7/9/07,548.74,540.26,543,3558955,GOOG
Tuesday,7/10/07,547,541.65,543.27,3681965,GOOG
Wednesday,7/11/07,546.5,540.01,544.1,3203758,GOOG
Thursday,7/12/07,547.32,540.22,545,3293669,GOOG
Friday,7/13/07,552.67,547.25,551.82,4971367,GOOG
Monday,7/16/07,558.58,549.31,553.49,6467714,GOOG
Tuesday,7/17/07,557.73,552.38,555.08,4144855,GOOG
Wednesday,7/18/07,554.5,543.81,548.25,5656557,GOOG
Thursday,7/19/07,553.52,542.24,547.76,6373308,GOOG
Friday,7/20/07,523.18,509.5,520.05,16484220,GOOG
Monday,7/23/07,520,512.15,512.34,6164164,GOOG
Tuesday,7/24/07,518.69,507.11,514.26,5287373,GOOG
Wednesday,7/25/07,517.02,505.56,509.61,5380198,GOOG
Thursday,7/26/07,512.59,498.88,509.92,6582786,GOOG
Friday,7/27/07,516.62,505.5,512.34,5279827,GOOG
Monday,7/30/07,519.34,510.5,516.12,3566343,GOOG
Tuesday,7/31/07,520.44,510,510.94,3991797,GOOG
Wednesday,8/1/07,516.51,508.14,513.52,4205461,GOOG
Thursday,8/2/07,514.99,509,510.87,3012706,GOOG
Friday,8/3/07,513.2,503,503.45,2947001,GOOG
Monday,8/6/07,510.15,502.5,509.44,3494195,GOOG
Tuesday,8/7/07,519.88,509.02,516.24,4055952,GOOG
Wednesday,8/8/07,525.55,517.09,524.25,3780251,GOOG
Thursday,8/9/07,526.82,514.63,516,4643997,GOOG
Friday,8/10/07,518.72,505.63,515.86,4961236,GOOG
Monday,8/13/07,519.75,513.03,515.43,2854522,GOOG
Tuesday,8/14/07,517.4,508,508.54,3464981,GOOG
Wednesday,8/15/07,511.69,496.71,497.23,5236047,GOOG
Thursday,8/16/07,496.43,480.46,490.8,8290107,GOOG
Friday,8/17/07,501,491.65,500.03,5232682,GOOG
Monday,8/20/07,502.56,496,497.91,2471613,GOOG
Tuesday,8/21/07,508.16,497.77,506.91,3489298,GOOG
Wednesday,8/22/07,516.25,509.25,513.04,2987449,GOOG
Thursday,8/23/07,516.13,507,512.16,2938030,GOOG
Friday,8/24/07,515.55,508.5,514.52,2299744,GOOG
Monday,8/27/07,517.45,511.4,514.1,2224203,GOOG
Tuesday,8/28/07,514.98,505.79,506.76,2641531,GOOG
Wednesday,8/29/07,513.3,507.23,511.7,2412495,GOOG
Thursday,8/30/07,515.4,510.58,511.1,2444993,GOOG
Friday,8/31/07,516.5,511.47,514.75,2486688,GOOG
Tuesday,9/4/07,528,514.62,525.42,3549453,GOOG
Wednesday,9/5/07,529.48,522.25,527.98,3194296,GOOG
Thursday,9/6/07,529.83,518.24,523.3,3509531,GOOG
Friday,9/7/07,521.24,516.8,518.77,3554243,GOOG
Monday,9/10/07,522.07,510.88,515.3,3115373,GOOG
Tuesday,9/11/07,521.65,515.73,521.27,2622464,GOOG
Wednesday,9/12/07,527.98,519,522.86,2850753,GOOG
Thursday,9/13/07,527.21,523.22,524.52,1799186,GOOG
Friday,9/14/07,530.27,522.22,528.86,2614207,GOOG
Monday,9/17/07,529.28,524.07,525.66,2135601,GOOG
Tuesday,9/18/07,537.25,524.27,534.98,4000158,GOOG
Wednesday,9/19/07,549.45,538.86,546.49,5404844,GOOG
Thursday,9/20/07,556.8,546.03,553.25,5356874,GOOG
Friday,9/21/07,560.79,552.83,560.1,6419080,GOOG
Monday,9/24/07,571.46,560,567.3,5174627,GOOG
Tuesday,9/25/07,568.86,562.86,568.74,2596014,GOOG
Wednesday,9/26/07,571.79,563.81,567.64,3167825,GOOG
Thursday,9/27/07,571.74,565.78,566.76,1912535,GOOG
Friday,9/28/07,569.55,564.12,566.45,2297142,GOOG
Monday,10/1/07,584.35,569.61,582.18,4551138,GOOG
Tuesday,10/2/07,596.81,580.01,584.1,6762132,GOOG
Wednesday,10/3/07,588.97,580.36,583.48,3704631,GOOG
Thursday,10/4/07,585.09,577.06,579.06,2847012,GOOG
Friday,10/5/07,596,587.01,594.62,4771776,GOOG
Monday,10/8/07,610.12,593.95,609.82,4908236,GOOG
Tuesday,10/9/07,623.78,608.39,615.09,8318167,GOOG
Wednesday,10/10/07,625.68,616.8,625.36,5102815,GOOG
Thursday,10/11/07,641.41,609,620.17,11282657,GOOG
Friday,10/12/07,638.4,618.24,637.03,6543814,GOOG
Monday,10/15/07,639.86,615.55,620.76,6681772,GOOG
Tuesday,10/16/07,625.92,611.99,615.43,5583068,GOOG
Wednesday,10/17/07,634,621.59,633.7,5736655,GOOG
Thursday,10/18/07,641.37,628.5,639.03,8355571,GOOG
Friday,10/19/07,658.49,639.62,645,14552629,GOOG
Monday,10/22/07,655,636.28,650.72,6472311,GOOG
Tuesday,10/23/07,677.6,660,675.61,6492443,GOOG
Wednesday,10/24/07,677.47,659.56,675.41,7243779,GOOG
Thursday,10/25/07,678.97,663.55,668.06,5657981,GOOG
Friday,10/26/07,676.54,668.06,674.37,3212919,GOOG
Monday,10/29/07,680,672.09,678.85,2869467,GOOG
Tuesday,10/30/07,699.91,677.51,695.03,6652521,GOOG
Wednesday,10/31/07,706.86,696.04,706.55,6326959,GOOG
Thursday,11/1/07,713.72,701.78,702.9,6265342,GOOG
Friday,11/2/07,713.58,697.34,711.1,5638707,GOOG
Monday,11/5/07,730.23,706.07,725.73,8575185,GOOG
Tuesday,11/6/07,741.79,725,741.44,8193847,GOOG
Wednesday,11/7/07,747.24,723.14,730.57,7865990,GOOG
Thursday,11/8/07,734.89,677.18,694.57,15417786,GOOG
Friday,11/9/07,681.88,661.21,663.99,10414403,GOOG
Monday,11/12/07,669.93,626.21,630.93,9928179,GOOG
Tuesday,11/13/07,660.92,642,659.75,8009264,GOOG
Wednesday,11/14/07,675.49,636.27,640.34,7691074,GOOG
Thursday,11/15/07,647.5,624,629.08,6728106,GOOG
Friday,11/16/07,635.49,616.02,633.59,8647328,GOOG
Monday,11/19/07,636.77,618.5,626.86,5334066,GOOG
Tuesday,11/20/07,659.1,632.87,648.19,9432717,GOOG
Wednesday,11/21/07,669.97,642.08,659.57,6790424,GOOG
Friday,11/23/07,678.28,668.11,677,2751326,GOOG
Monday,11/26/07,693.4,665.29,665.65,6324833,GOOG
Tuesday,11/27/07,676.43,650.26,673.01,8675927,GOOG
Wednesday,11/28/07,694.27,672.14,694.02,7527689,GOOG
Thursday,11/29/07,702.79,687.77,696.5,6117735,GOOG
Friday,11/30/07,711.06,682.11,689.8,7365716,GOOG
Monday,12/3/07,695,681.14,681.99,4131853,GOOG
Tuesday,12/4/07,692,677.12,683.36,4050305,GOOG
