"name","hits","at_bat","average"
"Dave Gallagher",564,2081,0.271023546371937
"Gil Gallagher",1,22,0.0454545454545455
"Jackie Gallagher",1,1,1
"Pete Galligan",1,5,0.2
"John Gallagher",25,126,0.198412698412698
"Joe Gallagher",133,487,0.273100616016427
"Shorty Gallagher",0,4,0
"William Gallagher",15,49,0.306122448979592
"Mike Gallego",700,2931,0.238826339133402
"Stan Galle",2,18,0.111111111111111
"John Galligan",20,120,0.166666666666667
"John Gall",13,53,0.245283018867925
"Chick Galloway",946,3583,0.264024560424226
"Jim Galloway",10,54,0.185185185185185
"Joey Gallo",22,108,0.203703703703704
"Freddy Galvis",259,1073,0.241379310344828
"Jim Galvin",0,2,0
"John Galvin",0,4,0
"John Gamble",0,3,0
"Lee Gamble",91,342,0.266081871345029
"Oscar Gamble",1195,4502,0.265437583296313
"Mat Gamel",55,240,0.229166666666667
"Daff Gammons",18,93,0.193548387096774
"Chick Gandil",1176,4245,0.277031802120141
"Bob Gandy",0,2,0
"Bob Ganley",540,2129,0.253640206669798
"Bill Gannon",9,61,0.147540983606557
"Joe Gantenbein",148,545,0.271559633027523
"Ron Gant",1651,6449,0.256008683516824
"Babe Ganzel",23,74,0.310810810810811
"Charlie Ganzel",774,2984,0.259383378016086
"John Ganzel",682,2715,0.251197053406998
"Eddy Garabito",27,88,0.306818181818182
"Joe Garagiola",481,1872,0.256944444444444
"Bob Garbark",81,327,0.247706422018349
"Mike Garbark",116,475,0.244210526315789
"Barbaro Garbey",167,626,0.266773162939297
"Adonis Garcia",53,191,0.277486910994764
"Amaury Garcia",6,24,0.25
"Avisail Garcia",268,1016,0.263779527559055
"Carlos Garcia",580,2178,0.266299357208448
"Chico Garcia",7,62,0.112903225806452
"Damaso Garcia",1108,3914,0.28308635666837
"Danny Garcia",2,14,0.142857142857143
"Daniel Garcia",44,194,0.22680412371134
"Freddy Garcia",89,401,0.221945137157107
"Greg Garcia",20,89,0.224719101123595
"Guillermo Garcia",8,40,0.2
"Jesse Garcia",59,273,0.216117216117216
"Karim Garcia",352,1463,0.240601503759398
"Kiko Garcia",351,1470,0.238775510204082
"Leo Garcia",10,58,0.172413793103448
"Luis Garcia",1,9,0.111111111111111
"Luis Garcia",1,3,0.333333333333333
"Nomar Garciaparra",1747,5586,0.312746151092016
"Pedro Garcia",395,1797,0.219810795770729
"Al Gardella",2,26,0.0769230769230769
"Danny Gardella",145,543,0.267034990791897
"Ron Gardenhire",165,710,0.232394366197183
"Alex Gardner",0,3,0
"Art Gardner",16,99,0.161616161616162
"Billy Gardner",841,3544,0.237302483069977
"Brett Gardner",807,3058,0.263897972531066
"Earle Gardner",249,948,0.262658227848101
"Jeff Gardner",121,492,0.245934959349594
"Larry Gardner",1931,6688,0.288726076555024
"Ray Gardner",68,269,0.252788104089219
"Art Garibaldi",64,232,0.275862068965517
"Ryan Garko",427,1552,0.275128865979381
"Debs Garms",910,3111,0.292510446801671
"Cole Garner",2,9,0.222222222222222
"Dustin Garneau",11,70,0.157142857142857
"Phil Garner",1594,6136,0.259778357235984
"Adrian Garrett",51,276,0.184782608695652
"Wayne Garrett",786,3285,0.239269406392694
"Cecil Garriott",0,5,0
"Ford Garrison",180,687,0.262008733624454
"Gil Garrido",207,872,0.237385321100917
"Hank Garrity",3,14,0.214285714285714
"Webster Garrison",0,9,0
"Ralph Garr",1562,5108,0.305794831636648
"Steve Garvey",2599,8835,0.29417091114884
"Rod Gaspar",54,260,0.207692307692308
"Tom Gastall",15,83,0.180722891566265
"Ed Gastfield",6,88,0.0681818181818182
"Alex Gaston",112,514,0.217898832684825
"Cito Gaston",799,3120,0.256089743589744
"Brent Gates",616,2329,0.26449119793903
"Joe Gates",7,40,0.175
"Mike Gates",29,123,0.235772357723577
"Joey Gathright",309,1175,0.262978723404255
"Frank Gatins",58,255,0.227450980392157
"Evan Gattis",322,1289,0.249806051202483
"Jim Gaudet",1,14,0.0714285714285714
"Mike Gaule",0,2,0
"Doc Gautreau",207,806,0.25682382133995
"Sid Gautreaux",20,81,0.246913580246914
"NA Gavern",0,4,0
"Mike Gazella",85,352,0.241477272727273
"Gary Gearhart",44,179,0.245810055865922
"Huck Geary",30,188,0.159574468085106
"Elmer Gedeon",3,15,0.2
"Rich Gedman",795,3159,0.251661918328585
"Charlie Gehringer",2839,8860,0.320428893905192
"Lou Gehrig",2721,8001,0.340082489688789
"Phil Geier",327,1315,0.248669201520913
"Frank Genins",116,514,0.22568093385214
"Scooter Gennett",295,1028,0.286964980544747
"George Genovese",0,1,0
"Jim Gentile",759,2922,0.259753593429158
"Sam Gentile",1,4,0.25
"Harvey Gentry",1,4,0.25
"Alex George",1,10,0.1
"Greek George",53,299,0.177257525083612
"Ben Geraghty",29,146,0.198630136986301
"Craig Gerber",24,91,0.263736263736264
"Wally Gerber",1309,5099,0.256717003333987
"Bob Geren",178,765,0.232679738562092
"Joe Gerhardt",939,4139,0.226866392848514
"Ken Gerhart",136,615,0.221138211382114
"George Gerken",29,129,0.224806201550388
"Johnny Gerlach",9,27,0.333333333333333
"Esteban German",284,1016,0.279527559055118
"Dick Gernert",632,2493,0.253509827517048
"Cesar Geronimo",977,3780,0.258465608465608
"Lou Gertenrich",1,6,0.166666666666667
"Jody Gerut",472,1804,0.261640798226164
"Doc Gessler",831,2969,0.27989221960256
"Byron Gettis",7,39,0.179487179487179
"Jake Gettman",215,772,0.278497409326425
"Chris Getz",352,1409,0.249822569198013
"Gus Getz",265,1114,0.237881508078995
"Chappie Geygan",26,103,0.252427184466019
"Patsy Gharrity",513,1961,0.261601223865375
"Jason Giambi",2010,7267,0.276592816843264
"Jeremy Giambi",372,1417,0.262526464361327
"Joe Giannini",1,2,0.5
"Ray Giannelli",5,35,0.142857142857143
"Tony Giarratano",6,42,0.142857142857143
"Johnny Giavotella",227,890,0.255056179775281
"Jay Gibbons",759,2917,0.260198834418924
"John Gibbons",11,50,0.22
"Jake Gibbs",382,1639,0.23306894447834
"Steve Gibralter",1,5,0.2
"Charlie Gibson",0,3,0
"Charlie Gibson",2,15,0.133333333333333
"Derrick Gibson",14,49,0.285714285714286
"Frank Gibson",317,1155,0.274458874458874
"George Gibson",893,3776,0.236493644067797
"Kirk Gibson",1553,5798,0.26785098309762
"Russ Gibson",181,794,0.227959697732997
"Whitey Gibson",0,3,0
"Joe Giebel",1,3,0.333333333333333
"Norm Gigon",12,70,0.171428571428571
"Benji Gil",381,1610,0.236645962732919
"Andy Gilbert",1,12,0.0833333333333333
"Billy Gilbert",695,2816,0.246803977272727
"Buddy Gilbert",3,20,0.15
"Charlie Gilbert",195,852,0.22887323943662
"Harry Gilbert",2,8,0.25
"Jack Gilbert",23,96,0.239583333333333
"John Gilbert",0,8,0
"Larry Gilbert",76,330,0.23030303030303
"Mark Gilbert",6,22,0.272727272727273
"Pete Gilbert",184,761,0.241787122207622
"Shawn Gilbert",7,47,0.148936170212766
"Tookie Gilbert",98,482,0.203319502074689
"Wally Gilbert",624,2317,0.269313767803194
"Rod Gilbreath",356,1436,0.247910863509749
"Don Gile",18,120,0.15
"Brian Giles",162,709,0.228490832157969
"Brian Giles",1897,6527,0.290638884633063
"Marcus Giles",813,2934,0.277096114519427
"Hugh Gilgan",2,8,0.25
"Geronimo Gil",189,820,0.230487804878049
"Gus Gil",87,468,0.185897435897436
"George Gilham",0,4,0
"Frank Gilhooley",289,1068,0.27059925093633
"Jerry Gil",15,86,0.174418604651163
"Bernard Gilkey",1115,4061,0.274562915538045
"Conor Gillaspie",294,1153,0.25498699045967
"Carden Gillenwater",261,1004,0.25996015936255
"Cole Gillespie",98,388,0.252577319587629
"John Gillespie",0,3,0
"Paul Gillespie",58,205,0.282926829268293
"Patrick Gillespie",809,2927,0.27639221045439
"Sam Gillen",70,276,0.253623188405797
"Tom Gillen",22,126,0.174603174603175
"Barney Gilligan",386,1865,0.206970509383378
"Grant Gillis",48,196,0.244897959183673
"Jim Gilliam",1889,7119,0.265346256496699
"Jim Gill",2,8,0.25
"Johnny Gill",79,322,0.245341614906832
"Warren Gill",17,76,0.223684210526316
"Jim Gilman",2,7,0.285714285714286
"Pit Gilman",1,10,0.1
"Grover Gilmore",269,941,0.28586609989373
"Jim Gilmore",3,12,0.25
"Henry Gilroy",9,44,0.204545454545455
"Hector Gimenez",19,88,0.215909090909091
"Caleb Gindl",35,151,0.231788079470199
"Tinsley Ginn",0,1,0
"Joe Ginsberg",414,1716,0.241258741258741
"Keith Ginter",236,971,0.243048403707518
"Al Gionfriddo",154,580,0.26551724137931
"Tommy Giordano",7,40,0.175
"Charles Gipson",76,321,0.236760124610592
"Joe Girardi",1100,4127,0.266537436394475
"Tony Giuliani",157,674,0.232937685459941
"Jim Gladd",1,11,0.0909090909090909
"Buck Gladmon",56,380,0.147368421052632
"Roland Gladu",16,66,0.242424242424242
"Doug Glanville",1100,3964,0.277497477295661
"Troy Glaus",1375,5410,0.254158964879852
"Mike Glavine",1,7,0.142857142857143
"Tommy Glaviano",259,1008,0.256944444444444
"Bill Gleason",907,3395,0.267157584683358
"Billy Gleason",26,118,0.220338983050847
"Harry Gleason",206,944,0.218220338983051
"Jack Gleason",384,1425,0.269473684210526
"Roy Gleason",1,1,1
"Jim Gleeson",336,1277,0.263116679718089
"Frank Gleich",6,45,0.133333333333333
"Bob Glenalvin",88,311,0.282958199356913
"Brad Glenn",1,15,0.0666666666666667
"Ed Glenn",106,525,0.201904761904762
"Ed Glenn",1,15,0.0666666666666667
"Harry Glenn",5,16,0.3125
"John Glenn",366,1371,0.266958424507659
"Joe Glenn",181,718,0.252089136490251
"John Glenn",8,31,0.258064516129032
"Norm Glockson",0,12,0
"Al Glossop",199,952,0.209033613445378
"Bill Glynn",170,684,0.248538011695906
"John Gochnaur",170,908,0.187224669603524
"John Godar",3,14,0.214285714285714
"Danny Godby",2,13,0.153846153846154
"Joe Goddard",7,35,0.2
"John Godwin",50,236,0.211864406779661
"Tyrell Godwin",0,3,0
"Jake Goebbert",22,101,0.217821782178218
"Ed Goebel",16,59,0.271186440677966
"Billy Goeckel",37,141,0.26241134751773
"Jerry Goff",46,214,0.214953271028037
"Chuck Goggin",29,99,0.292929292929293
"Ryan Goins",158,676,0.233727810650888
"Jonah Goldman",87,389,0.223650385604113
"Gordon Goldsberry",123,510,0.241176470588235
"Lon Goldstein",1,10,0.1
"Paul Goldschmidt",672,2245,0.299331848552339
"Wally Goldsmith",34,184,0.184782608695652
"Walt Goldsby",65,267,0.243445692883895
"Purnal Goldy",18,78,0.230769230769231
"Stan Goletz",3,5,0.6
"Mike Goliat",186,825,0.225454545454545
"Greg Golson",8,41,0.195121951219512
"Walt Golvin",0,2,0
"Yan Gomes",325,1239,0.262308313155771
"Alexis Gomez",41,158,0.259493670886076
"Carlos Gomez",908,3499,0.259502715061446
"Chile Gomez",142,627,0.226475279106858
"Chris Gomez",1206,4604,0.261946133796699
"Hector Gomez",28,153,0.183006535947712
"Leo Gomez",466,1916,0.24321503131524
"Mauro Gomez",28,102,0.274509803921569
"Preston Gomez",2,7,0.285714285714286
"Randy Gomez",5,30,0.166666666666667
"Jesse Gonder",220,876,0.251141552511416
"Adrian Gonzalez",1792,6171,0.290390536379841
"Alex Gonzalez",1209,4977,0.24291742013261
"Alex Gonzalez",1418,5776,0.245498614958449
"Andy Gonzalez",41,225,0.182222222222222
"Carlos Gonzalez",978,3371,0.290121625630377
"Dan Gonzales",5,25,0.2
"Denny Gonzalez",54,262,0.206106870229008
"Edgar Gonzalez",122,478,0.255230125523013
"Eusebio Gonzalez",2,5,0.4
"Fernando Gonzalez",244,1038,0.235067437379576
"Jose Gonzalez",144,676,0.21301775147929
"Julio Gonzalez",228,969,0.235294117647059
"Juan Gonzalez",1936,6556,0.295302013422819
"Larry Gonzales",1,2,0.5
"Luis Gonzalez",2591,9157,0.282952932183029
"Luis Gonzalez",248,875,0.283428571428571
"Marwin Gonzalez",268,1038,0.258188824662813
"Mike Gonzalez",717,2829,0.253446447507953
"Miguel Gonzalez",2,9,0.222222222222222
"Orlando Gonzalez",39,164,0.23780487804878
"Pedro Gonzalez",264,1084,0.243542435424354
"Raul Gonzalez",81,348,0.232758620689655
"Tony Gonzalez",1485,5195,0.285851780558229
"Charlie Gooch",16,57,0.280701754385965
"Johnny Gooch",662,2363,0.280152348709268
"Lee Gooch",18,61,0.295081967213115
"Bill Goodenough",5,31,0.161290322580645
"Mike Goodfellow",66,273,0.241758241758242
"Gene Good",18,119,0.151260504201681
"Billy Goodman",1691,5644,0.299610205527994
"Ival Goodman",1104,3928,0.281059063136456
"Jake Goodman",75,293,0.255972696245734
"Ed Goodson",329,1266,0.259873617693523
"Curtis Goodwin",251,1014,0.247534516765286
"Danny Goodwin",150,636,0.235849056603774
"Pep Goodwin",142,603,0.235489220563847
"Tom Goodwin",1029,3846,0.267550702028081
"Ray Goolsby",0,4,0
"Greg Goossen",111,460,0.241304347826087
"Glen Gorbous",66,277,0.23826714801444
"Alex Gordon",1140,4245,0.268551236749117
"Dee Gordon",540,1845,0.292682926829268
"Joe Gordon",1530,5707,0.26809181706676
"Keith Gordon",1,6,0.166666666666667
"Mike Gordon",2,28,0.0714285714285714
"Sid Gordon",1415,4992,0.283453525641026
"Reid Gorecki",5,25,0.2
"George Gore",1612,5357,0.300914691058428
"Terrance Gore",0,4,0
"Bob Gorinski",23,118,0.194915254237288
"Herb Gorman",0,1,0
"Howie Gorman",4,20,0.2
"Thomas Gorman",34,106,0.320754716981132
"Nick Gorneault",0,4,0
"Johnny Goryl",134,595,0.225210084033613
"Anthony Gose",252,1037,0.243008678881389
"Tuffy Gosewisch",64,302,0.211920529801325
"Jim Gosger",411,1815,0.226446280991736
"Goose Goslin",2735,8656,0.315965804066543
"Dick Gossett",20,126,0.158730158730159
"Philip Gosselin",69,240,0.2875
"Howie Goss",113,522,0.216475095785441
"Julio Gotay",257,988,0.260121457489879
"Ruben Gotay",185,726,0.254820936639118
"Nick Goulish",3,12,0.25
"Claude Gouzzie",0,1,0
"Hank Gowdy",738,2735,0.269835466179159
"Billy Grabarkewitz",274,1161,0.236003445305771
"Rod Graber",1,8,0.125
"Jason Grabowski",59,301,0.196013289036545
"Johnny Grabowski",206,816,0.252450980392157
"Earl Grace",493,1877,0.262653169952051
"Joe Grace",442,1561,0.283151825752723
"Mike Grace",0,3,0
"John Grady",11,36,0.305555555555556
"Mike Grady",881,3000,0.293666666666667
"Fred Graf",2,5,0.4
"Louis Graff",2,5,0.4
"Milt Graff",28,156,0.179487179487179
"Tony Graffanino",746,2810,0.265480427046263
"James Graham",3,18,0.166666666666667
"Bernie Graham",46,172,0.267441860465116
"Bert Graham",3,26,0.115384615384615
"Charlie Graham",21,90,0.233333333333333
"Dan Graham",99,412,0.240291262135922
"Jack Graham",179,775,0.230967741935484
"Lee Graham",0,6,0
"Roy Graham",16,85,0.188235294117647
"Skinny Graham",14,57,0.245614035087719
"Tiny Graham",14,61,0.229508196721311
"Tyler Graham",0,2,0
"Wayne Graham",7,55,0.127272727272727
"Alex Grammas",512,2073,0.246985045827303
"Curtis Granderson",1435,5582,0.257076316732354
"Yasmani Grandal",244,1012,0.241106719367589
"Eddie Grant",844,3385,0.249335302806499
"George Grantham",1508,4989,0.302264982962518
"Jimmy Grant",87,354,0.245762711864407
"Tom Grant",3,20,0.15
"Mickey Grasso",216,957,0.225705329153605
"Billy Graulich",8,26,0.307692307692308
"Joe Graves",0,5,0
"Sid Graves",5,20,0.25
"Dick Gray",73,305,0.239344262295082
"Gary Gray",150,625,0.24
"Jim Gray",7,23,0.304347826086957
"Lorenzo Gray",22,106,0.207547169811321
"Milt Gray",0,6,0
"Pete Gray",51,234,0.217948717948718
"Stan Gray",5,20,0.25
"Craig Grebeck",518,1988,0.26056338028169
"Adam Greenberg",0,1,0
"Al Greene",8,59,0.135593220338983
"Andy Green",46,230,0.2
"Bill Greenwood",490,2170,0.225806451612903
"Charlie Greene",13,75,0.173333333333333
"Danny Green",1021,3484,0.293053960964409
"David Green",374,1398,0.267525035765379
"Dick Green",960,4007,0.239580733715997
"Gary Green",40,180,0.222222222222222
"Gene Green",307,1151,0.266724587315378
"Grant Green",70,281,0.249110320284698
"Hank Greenberg",1628,5193,0.313498940881956
"Jim Green",5,36,0.138888888888889
"Jim Greengrass",482,1793,0.268823201338539
"Joe Green",0,1,0
"Khalil Greene",628,2567,0.244643552785353
"Lenny Green",788,2956,0.266576454668471
"Mike Greenwell",1400,4623,0.302833657797967
"Paddy Greene",15,81,0.185185185185185
"Pumpsie Green",196,796,0.246231155778894
"Scarborough Green",36,168,0.214285714285714
"Shawn Green",2003,7082,0.282829709121717
"Taylor Green",29,140,0.207142857142857
"Todd Greene",397,1573,0.252383979656707
"Tyler Greene",151,675,0.223703703703704
"Willie Greene",446,1902,0.234490010515247
"Brian Greer",0,4,0
"Ed Greer",183,851,0.215041128084606
"Rusty Greer",1166,3829,0.304518150953252
"Tommy Gregg",214,880,0.243181818181818
"Didi Gregorius",296,1172,0.252559726962457
"Tom Gregorio",3,19,0.157894736842105
"Ed Gremminger",356,1420,0.250704225352113
"Buddy Gremp",65,291,0.223367697594502
"Bill Gray",250,1033,0.242013552758955
"Reddy Grey",1,3,0.333333333333333
"Bobby Grich",1833,6890,0.266037735849057
"Randal Grichuk",116,433,0.267898383371824
"Tim Griesenbeck",1,3,0.333333333333333
"Ben Grieve",864,3215,0.268740279937792
"Tom Grieve",474,1907,0.248557944415312
"Alfredo Griffin",1688,6780,0.248967551622419
"Bert Griffith",174,581,0.299483648881239
"Derrell Griffith",77,296,0.260135135135135
"Doug Griffin",524,2136,0.245318352059925
"Ivy Griffin",164,638,0.25705329153605
"John-Ford Griffin",7,23,0.304347826086957
"Ken Griffey",2143,7229,0.296444874809794
"Ken Griffey",2781,9801,0.283746556473829
"Mike Griffin",1753,5914,0.296415285762597
"Pug Griffin",6,29,0.206896551724138
"Sandy Griffin",173,630,0.274603174603175
"Thomas Griffin",9,41,0.219512195121951
"Tommy Griffith",1383,4947,0.279563371740449
"Art Griggs",379,1370,0.276642335766423
"Denver Grigsby",179,620,0.288709677419355
"Ed Grimes",31,125,0.248
"Oscar Grimes",469,1832,0.256004366812227
"Ray Grimes",505,1537,0.328562134027326
"Roy Grimes",9,57,0.157894736842105
"Charlie Grimm",2299,7917,0.290387773146394
"Moose Grimshaw",229,894,0.256152125279642
"Marquis Grissom",2251,8275,0.27202416918429
"Dick Groat",2138,7484,0.285676109032603
"Heinie Groh",1774,6074,0.292064537372407
"Lew Groh",0,4,0
"Howdy Groskloss",48,184,0.260869565217391
"Emil Gross",291,987,0.29483282674772
"Gabe Gross",349,1461,0.238877481177276
"George Grossart",3,26,0.115384615384615
"Robbie Grossman",160,666,0.24024024024024
"Turkey Gross",3,32,0.09375
"Jerry Grote",1092,4339,0.251670891910578
"Jeff Grotewold",23,101,0.227722772277228
"Johnny Groth",1064,3808,0.279411764705882
"Roy Grover",156,690,0.226086956521739
"Johnny Grubb",1153,4154,0.277563793933558
"Frank Grube",274,1125,0.243555555555556
"Kelly Gruber",818,3159,0.258942703387148
"Mark Grudzielanek",2040,7052,0.289279636982416
"Sig Gryska",23,70,0.328571428571429
"Creighton Gubanich",13,47,0.276595744680851
"Alex Guerrero",52,232,0.224137931034483
"Juan Guerrero",25,125,0.2
"Mario Guerrero",578,2251,0.256774766770324
"Mike Guerra",382,1581,0.241619228336496
"Pedro Guerrero",1618,5392,0.300074183976261
"Vladimir Guerrero",2590,8155,0.317596566523605
"Wilton Guerrero",473,1678,0.281883194278903
"Giomar Guevara",6,29,0.206896551724138
"Aaron Guiel",239,970,0.24639175257732
"Carlos Guillen",1331,4673,0.284827733789857
"Jose Guillen",1591,5888,0.270210597826087
"Ozzie Guillen",1764,6686,0.263834878851331
"Bobby Guindon",1,8,0.125
"Ben Guiney",1,12,0.0833333333333333
"Ben Guintini",0,7,0
"Lou Guisto",88,449,0.195991091314031
"Mike Gulan",0,15,0
"Brad Gulden",87,435,0.2
"Tom Gulley",12,58,0.206896551724138
"Glenn Gulliver",39,192,0.203125
"Ted Gullic",151,612,0.246732026143791
"Fred Gunkle",0,3,0
"Hy Gunning",1,9,0.111111111111111
"Tom Gunning",110,537,0.204841713221601
"Joe Gunson",174,826,0.210653753026634
"Ernie Gust",0,12,0
"Frankie Gustine",1214,4582,0.264949803579223
"Bucky Guth",0,3,0
"Cesar Gutierrez",128,545,0.234862385321101
"Franklin Gutierrez",704,2728,0.258064516129032
"Jackie Gutierrez",227,957,0.237199582027168
"Ricky Gutierrez",967,3632,0.26624449339207
"Don Gutteridge",1075,4202,0.255830556877677
"Brandon Guyer",166,639,0.259780907668232
"Cristian Guzman",1459,5382,0.271088814567075
"Edwards Guzman",63,276,0.228260869565217
"Freddy Guzman",20,95,0.210526315789474
"Jesus Guzman",249,1007,0.247269116186693
"Joel Guzman",13,56,0.232142857142857
"Doug Gwosdz",15,104,0.144230769230769
"Chris Gwynn",263,1007,0.261171797418074
"Tony Gwynn",3141,9288,0.338178294573643
"Tony Gwynn",381,1600,0.238125
"Jedd Gyorko",309,1307,0.236419280795715
"Dick Gyselman",43,191,0.225130890052356
"Yamid Haad",2,29,0.0689655172413793
"Bert Haas",644,2440,0.263934426229508
"Eddie Haas",17,70,0.242857142857143
"Mule Haas",1257,4303,0.292121775505461
"Emil Haberer",7,47,0.148936170212766
"Irv Hach",11,51,0.215686274509804
"Mert Hackett",203,939,0.21618743343983
"Rich Hacker",4,33,0.121212121212121
"Walter Hackett",124,540,0.22962962962963
"Stan Hack",2193,7278,0.301319043693322
"Kent Hadley",88,363,0.242424242424242
"Bill Haeffner",35,180,0.194444444444444
"Chick Hafey",1466,4625,0.316972972972973
"Tom Hafey",67,270,0.248148148148148
"Travis Hafner",1107,4058,0.272794480039428
"Bill Hague",303,1276,0.237460815047022
"Joe Hague",286,1195,0.239330543933054
"Matt Hague",19,84,0.226190476190476
